STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,size,practice,operations,acres,total_ops,total_acres,ops_adopt,acres_adopt
21,KY,KENTUCKY,FARM AREA: (180 TO 219 ACRES),Fertilizer,2202,NA,NA,NA,NA,NA
22,LA,LOUISIANA,FARM AREA: (180 TO 219 ACRES),Fertilizer,546,NA,NA,NA,NA,NA
23,ME,MAINE,FARM AREA: (180 TO 219 ACRES),Fertilizer,158,NA,NA,NA,NA,NA
24,MD,MARYLAND,FARM AREA: (180 TO 219 ACRES),Fertilizer,268,NA,NA,NA,NA,NA
25,MA,MASSACHUSETTS,FARM AREA: (180 TO 219 ACRES),Fertilizer,97,NA,NA,NA,NA,NA
26,MI,MICHIGAN,FARM AREA: (180 TO 219 ACRES),Fertilizer,1138,NA,NA,NA,NA,NA
27,MN,MINNESOTA,FARM AREA: (180 TO 219 ACRES),Fertilizer,2226,NA,NA,NA,NA,NA
28,MS,MISSISSIPPI,FARM AREA: (180 TO 219 ACRES),Fertilizer,1008,NA,NA,NA,NA,NA
29,MO,MISSOURI,FARM AREA: (180 TO 219 ACRES),Fertilizer,3028,NA,NA,NA,NA,NA
30,MT,MONTANA,FARM AREA: (180 TO 219 ACRES),Fertilizer,159,NA,NA,NA,NA,NA
31,NE,NEBRASKA,FARM AREA: (180 TO 219 ACRES),Fertilizer,823,NA,NA,NA,NA,NA
32,NV,NEVADA,FARM AREA: (180 TO 219 ACRES),Fertilizer,20,NA,NA,NA,NA,NA
33,NH,NEW HAMPSHIRE,FARM AREA: (180 TO 219 ACRES),Fertilizer,77,NA,NA,NA,NA,NA
34,NJ,NEW JERSEY,FARM AREA: (180 TO 219 ACRES),Fertilizer,104,NA,NA,NA,NA,NA
35,NM,NEW MEXICO,FARM AREA: (180 TO 219 ACRES),Fertilizer,93,NA,NA,NA,NA,NA
36,NY,NEW YORK,FARM AREA: (180 TO 219 ACRES),Fertilizer,874,NA,NA,NA,NA,NA
37,NC,NORTH CAROLINA,FARM AREA: (180 TO 219 ACRES),Fertilizer,1026,NA,NA,NA,NA,NA
38,ND,NORTH DAKOTA,FARM AREA: (180 TO 219 ACRES),Fertilizer,177,NA,NA,NA,NA,NA
39,OH,OHIO,FARM AREA: (180 TO 219 ACRES),Fertilizer,2017,NA,NA,NA,NA,NA
40,OK,OKLAHOMA,FARM AREA: (180 TO 219 ACRES),Fertilizer,1330,NA,NA,NA,NA,NA
41,OR,OREGON,FARM AREA: (180 TO 219 ACRES),Fertilizer,339,NA,NA,NA,NA,NA
42,PA,PENNSYLVANIA,FARM AREA: (180 TO 219 ACRES),Fertilizer,1669,NA,NA,NA,NA,NA
44,RI,RHODE ISLAND,FARM AREA: (180 TO 219 ACRES),Fertilizer,16,NA,NA,NA,NA,NA
45,SC,SOUTH CAROLINA,FARM AREA: (180 TO 219 ACRES),Fertilizer,528,NA,NA,NA,NA,NA
46,SD,SOUTH DAKOTA,FARM AREA: (180 TO 219 ACRES),Fertilizer,380,NA,NA,NA,NA,NA
47,TN,TENNESSEE,FARM AREA: (180 TO 219 ACRES),Fertilizer,1648,NA,NA,NA,NA,NA
48,TX,TEXAS,FARM AREA: (180 TO 219 ACRES),Fertilizer,3807,NA,NA,NA,NA,NA
49,UT,UTAH,FARM AREA: (180 TO 219 ACRES),Fertilizer,229,NA,NA,NA,NA,NA
50,VT,VERMONT,FARM AREA: (180 TO 219 ACRES),Fertilizer,107,NA,NA,NA,NA,NA
51,VA,VIRGINIA,FARM AREA: (180 TO 219 ACRES),Fertilizer,1174,NA,NA,NA,NA,NA
53,WA,WASHINGTON,FARM AREA: (180 TO 219 ACRES),Fertilizer,356,NA,NA,NA,NA,NA
54,WV,WEST VIRGINIA,FARM AREA: (180 TO 219 ACRES),Fertilizer,545,NA,NA,NA,NA,NA
55,WI,WISCONSIN,FARM AREA: (180 TO 219 ACRES),Fertilizer,2506,NA,NA,NA,NA,NA
56,WY,WYOMING,FARM AREA: (180 TO 219 ACRES),Fertilizer,104,NA,NA,NA,NA,NA
1,AL,ALABAMA,FARM AREA: (220 TO 259 ACRES),Fertilizer,858,NA,NA,NA,NA,NA
2,AK,ALASKA,FARM AREA: (220 TO 259 ACRES),Fertilizer,9,NA,NA,NA,NA,NA
4,AZ,ARIZONA,FARM AREA: (220 TO 259 ACRES),Fertilizer,42,NA,NA,NA,NA,NA
5,AR,ARKANSAS,FARM AREA: (220 TO 259 ACRES),Fertilizer,891,NA,NA,NA,NA,NA
6,CA,CALIFORNIA,FARM AREA: (220 TO 259 ACRES),Fertilizer,730,NA,NA,NA,NA,NA
8,CO,COLORADO,FARM AREA: (220 TO 259 ACRES),Fertilizer,229,NA,NA,NA,NA,NA
9,CT,CONNECTICUT,FARM AREA: (220 TO 259 ACRES),Fertilizer,61,NA,NA,NA,NA,NA
10,DE,DELAWARE,FARM AREA: (220 TO 259 ACRES),Fertilizer,56,NA,NA,NA,NA,NA
12,FL,FLORIDA,FARM AREA: (220 TO 259 ACRES),Fertilizer,335,NA,NA,NA,NA,NA
13,GA,GEORGIA,FARM AREA: (220 TO 259 ACRES),Fertilizer,787,NA,NA,NA,NA,NA
15,HI,HAWAII,FARM AREA: (220 TO 259 ACRES),Fertilizer,7,NA,NA,NA,NA,NA
16,ID,IDAHO,FARM AREA: (220 TO 259 ACRES),Fertilizer,303,NA,NA,NA,NA,NA
17,IL,ILLINOIS,FARM AREA: (220 TO 259 ACRES),Fertilizer,1744,NA,NA,NA,NA,NA
18,IN,INDIANA,FARM AREA: (220 TO 259 ACRES),Fertilizer,1128,NA,NA,NA,NA,NA
19,IA,IOWA,FARM AREA: (220 TO 259 ACRES),Fertilizer,2819,NA,NA,NA,NA,NA
20,KS,KANSAS,FARM AREA: (220 TO 259 ACRES),Fertilizer,1190,NA,NA,NA,NA,NA
21,KY,KENTUCKY,FARM AREA: (220 TO 259 ACRES),Fertilizer,1549,NA,NA,NA,NA,NA
22,LA,LOUISIANA,FARM AREA: (220 TO 259 ACRES),Fertilizer,357,NA,NA,NA,NA,NA
23,ME,MAINE,FARM AREA: (220 TO 259 ACRES),Fertilizer,83,NA,NA,NA,NA,NA
24,MD,MARYLAND,FARM AREA: (220 TO 259 ACRES),Fertilizer,189,NA,NA,NA,NA,NA
25,MA,MASSACHUSETTS,FARM AREA: (220 TO 259 ACRES),Fertilizer,88,NA,NA,NA,NA,NA
26,MI,MICHIGAN,FARM AREA: (220 TO 259 ACRES),Fertilizer,925,NA,NA,NA,NA,NA
27,MN,MINNESOTA,FARM AREA: (220 TO 259 ACRES),Fertilizer,2288,NA,NA,NA,NA,NA
28,MS,MISSISSIPPI,FARM AREA: (220 TO 259 ACRES),Fertilizer,664,NA,NA,NA,NA,NA
29,MO,MISSOURI,FARM AREA: (220 TO 259 ACRES),Fertilizer,2480,NA,NA,NA,NA,NA
30,MT,MONTANA,FARM AREA: (220 TO 259 ACRES),Fertilizer,177,NA,NA,NA,NA,NA
31,NE,NEBRASKA,FARM AREA: (220 TO 259 ACRES),Fertilizer,982,NA,NA,NA,NA,NA
32,NV,NEVADA,FARM AREA: (220 TO 259 ACRES),Fertilizer,17,NA,NA,NA,NA,NA
33,NH,NEW HAMPSHIRE,FARM AREA: (220 TO 259 ACRES),Fertilizer,59,NA,NA,NA,NA,NA
34,NJ,NEW JERSEY,FARM AREA: (220 TO 259 ACRES),Fertilizer,91,NA,NA,NA,NA,NA
35,NM,NEW MEXICO,FARM AREA: (220 TO 259 ACRES),Fertilizer,69,NA,NA,NA,NA,NA
36,NY,NEW YORK,FARM AREA: (220 TO 259 ACRES),Fertilizer,760,NA,NA,NA,NA,NA
37,NC,NORTH CAROLINA,FARM AREA: (220 TO 259 ACRES),Fertilizer,783,NA,NA,NA,NA,NA
38,ND,NORTH DAKOTA,FARM AREA: (220 TO 259 ACRES),Fertilizer,188,NA,NA,NA,NA,NA
39,OH,OHIO,FARM AREA: (220 TO 259 ACRES),Fertilizer,1578,NA,NA,NA,NA,NA
40,OK,OKLAHOMA,FARM AREA: (220 TO 259 ACRES),Fertilizer,1245,NA,NA,NA,NA,NA
41,OR,OREGON,FARM AREA: (220 TO 259 ACRES),Fertilizer,278,NA,NA,NA,NA,NA
42,PA,PENNSYLVANIA,FARM AREA: (220 TO 259 ACRES),Fertilizer,1269,NA,NA,NA,NA,NA
44,RI,RHODE ISLAND,FARM AREA: (220 TO 259 ACRES),Fertilizer,6,NA,NA,NA,NA,NA
45,SC,SOUTH CAROLINA,FARM AREA: (220 TO 259 ACRES),Fertilizer,413,NA,NA,NA,NA,NA
46,SD,SOUTH DAKOTA,FARM AREA: (220 TO 259 ACRES),Fertilizer,394,NA,NA,NA,NA,NA
47,TN,TENNESSEE,FARM AREA: (220 TO 259 ACRES),Fertilizer,1223,NA,NA,NA,NA,NA
48,TX,TEXAS,FARM AREA: (220 TO 259 ACRES),Fertilizer,2626,NA,NA,NA,NA,NA
49,UT,UTAH,FARM AREA: (220 TO 259 ACRES),Fertilizer,161,NA,NA,NA,NA,NA
50,VT,VERMONT,FARM AREA: (220 TO 259 ACRES),Fertilizer,108,NA,NA,NA,NA,NA
51,VA,VIRGINIA,FARM AREA: (220 TO 259 ACRES),Fertilizer,909,NA,NA,NA,NA,NA
53,WA,WASHINGTON,FARM AREA: (220 TO 259 ACRES),Fertilizer,214,NA,NA,NA,NA,NA
54,WV,WEST VIRGINIA,FARM AREA: (220 TO 259 ACRES),Fertilizer,403,NA,NA,NA,NA,NA
55,WI,WISCONSIN,FARM AREA: (220 TO 259 ACRES),Fertilizer,2116,NA,NA,NA,NA,NA
56,WY,WYOMING,FARM AREA: (220 TO 259 ACRES),Fertilizer,81,NA,NA,NA,NA,NA
1,AL,ALABAMA,FARM AREA: (260 TO 499 ACRES),Fertilizer,2406,NA,NA,NA,NA,NA
2,AK,ALASKA,FARM AREA: (260 TO 499 ACRES),Fertilizer,32,NA,NA,NA,NA,NA
4,AZ,ARIZONA,FARM AREA: (260 TO 499 ACRES),Fertilizer,170,NA,NA,NA,NA,NA
5,AR,ARKANSAS,FARM AREA: (260 TO 499 ACRES),Fertilizer,2936,NA,NA,NA,NA,NA
6,CA,CALIFORNIA,FARM AREA: (260 TO 499 ACRES),Fertilizer,2655,NA,NA,NA,NA,NA
8,CO,COLORADO,FARM AREA: (260 TO 499 ACRES),Fertilizer,1053,NA,NA,NA,NA,NA
9,CT,CONNECTICUT,FARM AREA: (260 TO 499 ACRES),Fertilizer,108,NA,NA,NA,NA,NA
10,DE,DELAWARE,FARM AREA: (260 TO 499 ACRES),Fertilizer,129,NA,NA,NA,NA,NA
12,FL,FLORIDA,FARM AREA: (260 TO 499 ACRES),Fertilizer,1207,NA,NA,NA,NA,NA
13,GA,GEORGIA,FARM AREA: (260 TO 499 ACRES),Fertilizer,2514,NA,NA,NA,NA,NA
15,HI,HAWAII,FARM AREA: (260 TO 499 ACRES),Fertilizer,45,NA,NA,NA,NA,NA
16,ID,IDAHO,FARM AREA: (260 TO 499 ACRES),Fertilizer,1038,NA,NA,NA,NA,NA
17,IL,ILLINOIS,FARM AREA: (260 TO 499 ACRES),Fertilizer,6775,NA,NA,NA,NA,NA
18,IN,INDIANA,FARM AREA: (260 TO 499 ACRES),Fertilizer,4000,NA,NA,NA,NA,NA
19,IA,IOWA,FARM AREA: (260 TO 499 ACRES),Fertilizer,10434,NA,NA,NA,NA,NA
20,KS,KANSAS,FARM AREA: (260 TO 499 ACRES),Fertilizer,4779,NA,NA,NA,NA,NA
21,KY,KENTUCKY,FARM AREA: (260 TO 499 ACRES),Fertilizer,4404,NA,NA,NA,NA,NA
22,LA,LOUISIANA,FARM AREA: (260 TO 499 ACRES),Fertilizer,1131,NA,NA,NA,NA,NA
23,ME,MAINE,FARM AREA: (260 TO 499 ACRES),Fertilizer,327,NA,NA,NA,NA,NA
24,MD,MARYLAND,FARM AREA: (260 TO 499 ACRES),Fertilizer,666,NA,NA,NA,NA,NA
25,MA,MASSACHUSETTS,FARM AREA: (260 TO 499 ACRES),Fertilizer,183,NA,NA,NA,NA,NA
26,MI,MICHIGAN,FARM AREA: (260 TO 499 ACRES),Fertilizer,3080,NA,NA,NA,NA,NA
27,MN,MINNESOTA,FARM AREA: (260 TO 499 ACRES),Fertilizer,8232,NA,NA,NA,NA,NA
28,MS,MISSISSIPPI,FARM AREA: (260 TO 499 ACRES),Fertilizer,2086,NA,NA,NA,NA,NA
29,MO,MISSOURI,FARM AREA: (260 TO 499 ACRES),Fertilizer,8443,NA,NA,NA,NA,NA
30,MT,MONTANA,FARM AREA: (260 TO 499 ACRES),Fertilizer,761,NA,NA,NA,NA,NA
31,NE,NEBRASKA,FARM AREA: (260 TO 499 ACRES),Fertilizer,4598,NA,NA,NA,NA,NA
32,NV,NEVADA,FARM AREA: (260 TO 499 ACRES),Fertilizer,111,NA,NA,NA,NA,NA
33,NH,NEW HAMPSHIRE,FARM AREA: (260 TO 499 ACRES),Fertilizer,155,NA,NA,NA,NA,NA
34,NJ,NEW JERSEY,FARM AREA: (260 TO 499 ACRES),Fertilizer,273,NA,NA,NA,NA,NA
35,NM,NEW MEXICO,FARM AREA: (260 TO 499 ACRES),Fertilizer,274,NA,NA,NA,NA,NA
36,NY,NEW YORK,FARM AREA: (260 TO 499 ACRES),Fertilizer,2328,NA,NA,NA,NA,NA
37,NC,NORTH CAROLINA,FARM AREA: (260 TO 499 ACRES),Fertilizer,2286,NA,NA,NA,NA,NA
38,ND,NORTH DAKOTA,FARM AREA: (260 TO 499 ACRES),Fertilizer,1072,NA,NA,NA,NA,NA
39,OH,OHIO,FARM AREA: (260 TO 499 ACRES),Fertilizer,5207,NA,NA,NA,NA,NA
40,OK,OKLAHOMA,FARM AREA: (260 TO 499 ACRES),Fertilizer,4665,NA,NA,NA,NA,NA
41,OR,OREGON,FARM AREA: (260 TO 499 ACRES),Fertilizer,931,NA,NA,NA,NA,NA
42,PA,PENNSYLVANIA,FARM AREA: (260 TO 499 ACRES),Fertilizer,3499,NA,NA,NA,NA,NA
44,RI,RHODE ISLAND,FARM AREA: (260 TO 499 ACRES),Fertilizer,17,NA,NA,NA,NA,NA
45,SC,SOUTH CAROLINA,FARM AREA: (260 TO 499 ACRES),Fertilizer,1191,NA,NA,NA,NA,NA
46,SD,SOUTH DAKOTA,FARM AREA: (260 TO 499 ACRES),Fertilizer,2082,NA,NA,NA,NA,NA
47,TN,TENNESSEE,FARM AREA: (260 TO 499 ACRES),Fertilizer,3685,NA,NA,NA,NA,NA
48,TX,TEXAS,FARM AREA: (260 TO 499 ACRES),Fertilizer,9397,NA,NA,NA,NA,NA
49,UT,UTAH,FARM AREA: (260 TO 499 ACRES),Fertilizer,581,NA,NA,NA,NA,NA
50,VT,VERMONT,FARM AREA: (260 TO 499 ACRES),Fertilizer,396,NA,NA,NA,NA,NA
51,VA,VIRGINIA,FARM AREA: (260 TO 499 ACRES),Fertilizer,2633,NA,NA,NA,NA,NA
53,WA,WASHINGTON,FARM AREA: (260 TO 499 ACRES),Fertilizer,816,NA,NA,NA,NA,NA
54,WV,WEST VIRGINIA,FARM AREA: (260 TO 499 ACRES),Fertilizer,1167,NA,NA,NA,NA,NA
55,WI,WISCONSIN,FARM AREA: (260 TO 499 ACRES),Fertilizer,7102,NA,NA,NA,NA,NA
56,WY,WYOMING,FARM AREA: (260 TO 499 ACRES),Fertilizer,319,NA,NA,NA,NA,NA
1,AL,ALABAMA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1446,NA,2025,1379620,0.7140740740740741,NA
1,AL,ALABAMA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1446,NA,2025,1379620,0.7140740740740741,NA
2,AK,ALASKA,FARM AREA: (500 TO 999 ACRES),Fertilizer,20,NA,35,23463,0.5714285714285714,NA
2,AK,ALASKA,FARM AREA: (500 TO 999 ACRES),Fertilizer,20,NA,35,23463,0.5714285714285714,NA
4,AZ,ARIZONA,FARM AREA: (500 TO 999 ACRES),Fertilizer,205,NA,963,649899,0.21287642782969884,NA
4,AZ,ARIZONA,FARM AREA: (500 TO 999 ACRES),Fertilizer,205,NA,963,649899,0.21287642782969884,NA
5,AR,ARKANSAS,FARM AREA: (500 TO 999 ACRES),Fertilizer,2059,NA,2975,2022541,0.6921008403361345,NA
5,AR,ARKANSAS,FARM AREA: (500 TO 999 ACRES),Fertilizer,2059,NA,2975,2022541,0.6921008403361345,NA
6,CA,CALIFORNIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,2057,NA,3072,2112902,0.6695963541666666,NA
6,CA,CALIFORNIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,2057,NA,3072,2112902,0.6695963541666666,NA
8,CO,COLORADO,FARM AREA: (500 TO 999 ACRES),Fertilizer,1115,NA,2622,1865983,0.4252479023646072,NA
8,CO,COLORADO,FARM AREA: (500 TO 999 ACRES),Fertilizer,1115,NA,2622,1865983,0.4252479023646072,NA
9,CT,CONNECTICUT,FARM AREA: (500 TO 999 ACRES),Fertilizer,53,NA,63,41959,0.8412698412698413,NA
9,CT,CONNECTICUT,FARM AREA: (500 TO 999 ACRES),Fertilizer,53,NA,63,41959,0.8412698412698413,NA
10,DE,DELAWARE,FARM AREA: (500 TO 999 ACRES),Fertilizer,127,NA,129,93157,0.9844961240310077,NA
10,DE,DELAWARE,FARM AREA: (500 TO 999 ACRES),Fertilizer,127,NA,129,93157,0.9844961240310077,NA
12,FL,FLORIDA,FARM AREA: (500 TO 999 ACRES),Fertilizer,859,NA,1286,892916,0.6679626749611197,NA
12,FL,FLORIDA,FARM AREA: (500 TO 999 ACRES),Fertilizer,859,NA,1286,892916,0.6679626749611197,NA
13,GA,GEORGIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1785,NA,2233,1565805,0.799373040752351,NA
13,GA,GEORGIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1785,NA,2233,1565805,0.799373040752351,NA
15,HI,HAWAII,FARM AREA: (500 TO 999 ACRES),Fertilizer,23,NA,74,53404,0.3108108108108108,NA
15,HI,HAWAII,FARM AREA: (500 TO 999 ACRES),Fertilizer,23,NA,74,53404,0.3108108108108108,NA
16,ID,IDAHO,FARM AREA: (500 TO 999 ACRES),Fertilizer,1108,NA,1606,1127215,0.6899128268991283,NA
16,ID,IDAHO,FARM AREA: (500 TO 999 ACRES),Fertilizer,1108,NA,1606,1127215,0.6899128268991283,NA
17,IL,ILLINOIS,FARM AREA: (500 TO 999 ACRES),Fertilizer,7300,NA,7483,5275677,0.9755445676867567,NA
17,IL,ILLINOIS,FARM AREA: (500 TO 999 ACRES),Fertilizer,7300,NA,7483,5275677,0.9755445676867567,NA
18,IN,INDIANA,FARM AREA: (500 TO 999 ACRES),Fertilizer,3444,NA,3529,2496561,0.9759138566166052,NA
18,IN,INDIANA,FARM AREA: (500 TO 999 ACRES),Fertilizer,3444,NA,3529,2496561,0.9759138566166052,NA
19,IA,IOWA,FARM AREA: (500 TO 999 ACRES),Fertilizer,10084,NA,10381,7358230,0.9713900394952317,NA
19,IA,IOWA,FARM AREA: (500 TO 999 ACRES),Fertilizer,10084,NA,10381,7358230,0.9713900394952317,NA
20,KS,KANSAS,FARM AREA: (500 TO 999 ACRES),Fertilizer,4956,NA,6192,4404866,0.8003875968992248,NA
20,KS,KANSAS,FARM AREA: (500 TO 999 ACRES),Fertilizer,4956,NA,6192,4404866,0.8003875968992248,NA
21,KY,KENTUCKY,FARM AREA: (500 TO 999 ACRES),Fertilizer,2410,NA,3053,2051325,0.7893874877169996,NA
21,KY,KENTUCKY,FARM AREA: (500 TO 999 ACRES),Fertilizer,2410,NA,3053,2051325,0.7893874877169996,NA
22,LA,LOUISIANA,FARM AREA: (500 TO 999 ACRES),Fertilizer,858,NA,1275,873127,0.6729411764705883,NA
22,LA,LOUISIANA,FARM AREA: (500 TO 999 ACRES),Fertilizer,858,NA,1275,873127,0.6729411764705883,NA
23,ME,MAINE,FARM AREA: (500 TO 999 ACRES),Fertilizer,208,NA,313,211098,0.6645367412140575,NA
23,ME,MAINE,FARM AREA: (500 TO 999 ACRES),Fertilizer,208,NA,313,211098,0.6645367412140575,NA
24,MD,MARYLAND,FARM AREA: (500 TO 999 ACRES),Fertilizer,449,NA,490,343931,0.9163265306122449,NA
24,MD,MARYLAND,FARM AREA: (500 TO 999 ACRES),Fertilizer,449,NA,490,343931,0.9163265306122449,NA
25,MA,MASSACHUSETTS,FARM AREA: (500 TO 999 ACRES),Fertilizer,74,NA,92,59040,0.8043478260869565,NA
25,MA,MASSACHUSETTS,FARM AREA: (500 TO 999 ACRES),Fertilizer,74,NA,92,59040,0.8043478260869565,NA
26,MI,MICHIGAN,FARM AREA: (500 TO 999 ACRES),Fertilizer,2427,NA,2560,1787990,0.948046875,NA
26,MI,MICHIGAN,FARM AREA: (500 TO 999 ACRES),Fertilizer,2427,NA,2560,1787990,0.948046875,NA
27,MN,MINNESOTA,FARM AREA: (500 TO 999 ACRES),Fertilizer,6674,NA,7164,5002107,0.9316024567280848,NA
27,MN,MINNESOTA,FARM AREA: (500 TO 999 ACRES),Fertilizer,6674,NA,7164,5002107,0.9316024567280848,NA
28,MS,MISSISSIPPI,FARM AREA: (500 TO 999 ACRES),Fertilizer,1451,NA,2239,1536146,0.6480571683787405,NA
28,MS,MISSISSIPPI,FARM AREA: (500 TO 999 ACRES),Fertilizer,1451,NA,2239,1536146,0.6480571683787405,NA
29,MO,MISSOURI,FARM AREA: (500 TO 999 ACRES),Fertilizer,6160,NA,7310,5020741,0.8426812585499316,NA
29,MO,MISSOURI,FARM AREA: (500 TO 999 ACRES),Fertilizer,6160,NA,7310,5020741,0.8426812585499316,NA
30,MT,MONTANA,FARM AREA: (500 TO 999 ACRES),Fertilizer,853,NA,2210,1577531,0.38597285067873305,NA
30,MT,MONTANA,FARM AREA: (500 TO 999 ACRES),Fertilizer,853,NA,2210,1577531,0.38597285067873305,NA
31,NE,NEBRASKA,FARM AREA: (500 TO 999 ACRES),Fertilizer,5509,NA,6593,4697635,0.8355831942969817,NA
31,NE,NEBRASKA,FARM AREA: (500 TO 999 ACRES),Fertilizer,5509,NA,6593,4697635,0.8355831942969817,NA
32,NV,NEVADA,FARM AREA: (500 TO 999 ACRES),Fertilizer,117,NA,231,154261,0.5064935064935064,NA
32,NV,NEVADA,FARM AREA: (500 TO 999 ACRES),Fertilizer,117,NA,231,154261,0.5064935064935064,NA
33,NH,NEW HAMPSHIRE,FARM AREA: (500 TO 999 ACRES),Fertilizer,89,NA,119,76831,0.7478991596638656,NA
33,NH,NEW HAMPSHIRE,FARM AREA: (500 TO 999 ACRES),Fertilizer,89,NA,119,76831,0.7478991596638656,NA
34,NJ,NEW JERSEY,FARM AREA: (500 TO 999 ACRES),Fertilizer,172,NA,189,120015,0.91005291005291,NA
34,NJ,NEW JERSEY,FARM AREA: (500 TO 999 ACRES),Fertilizer,172,NA,189,120015,0.91005291005291,NA
35,NM,NEW MEXICO,FARM AREA: (500 TO 999 ACRES),Fertilizer,251,NA,1764,1266571,0.14229024943310659,NA
35,NM,NEW MEXICO,FARM AREA: (500 TO 999 ACRES),Fertilizer,251,NA,1764,1266571,0.14229024943310659,NA
36,NY,NEW YORK,FARM AREA: (500 TO 999 ACRES),Fertilizer,1442,NA,1738,1167833,0.8296892980437284,NA
36,NY,NEW YORK,FARM AREA: (500 TO 999 ACRES),Fertilizer,1442,NA,1738,1167833,0.8296892980437284,NA
37,NC,NORTH CAROLINA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1509,NA,1762,1190048,0.8564131668558457,NA
37,NC,NORTH CAROLINA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1509,NA,1762,1190048,0.8564131668558457,NA
38,ND,NORTH DAKOTA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1760,NA,3184,2295462,0.5527638190954773,NA
38,ND,NORTH DAKOTA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1760,NA,3184,2295462,0.5527638190954773,NA
39,OH,OHIO,FARM AREA: (500 TO 999 ACRES),Fertilizer,3777,NA,3955,2728843,0.9549936788874842,NA
39,OH,OHIO,FARM AREA: (500 TO 999 ACRES),Fertilizer,3777,NA,3955,2728843,0.9549936788874842,NA
40,OK,OKLAHOMA,FARM AREA: (500 TO 999 ACRES),Fertilizer,4018,NA,6575,4608770,0.6111026615969581,NA
40,OK,OKLAHOMA,FARM AREA: (500 TO 999 ACRES),Fertilizer,4018,NA,6575,4608770,0.6111026615969581,NA
41,OR,OREGON,FARM AREA: (500 TO 999 ACRES),Fertilizer,771,NA,1288,902084,0.5986024844720497,NA
41,OR,OREGON,FARM AREA: (500 TO 999 ACRES),Fertilizer,771,NA,1288,902084,0.5986024844720497,NA
42,PA,PENNSYLVANIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1591,NA,1790,1196720,0.8888268156424581,NA
42,PA,PENNSYLVANIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1591,NA,1790,1196720,0.8888268156424581,NA
44,RI,RHODE ISLAND,FARM AREA: (500 TO 999 ACRES),Fertilizer,4,NA,6,3740,0.6666666666666666,NA
44,RI,RHODE ISLAND,FARM AREA: (500 TO 999 ACRES),Fertilizer,4,NA,6,3740,0.6666666666666666,NA
45,SC,SOUTH CAROLINA,FARM AREA: (500 TO 999 ACRES),Fertilizer,765,NA,1028,693122,0.7441634241245136,NA
45,SC,SOUTH CAROLINA,FARM AREA: (500 TO 999 ACRES),Fertilizer,765,NA,1028,693122,0.7441634241245136,NA
46,SD,SOUTH DAKOTA,FARM AREA: (500 TO 999 ACRES),Fertilizer,2791,NA,3713,2673226,0.7516832749798007,NA
46,SD,SOUTH DAKOTA,FARM AREA: (500 TO 999 ACRES),Fertilizer,2791,NA,3713,2673226,0.7516832749798007,NA
47,TN,TENNESSEE,FARM AREA: (500 TO 999 ACRES),Fertilizer,1975,NA,2408,1633034,0.8201827242524917,NA
47,TN,TENNESSEE,FARM AREA: (500 TO 999 ACRES),Fertilizer,1975,NA,2408,1633034,0.8201827242524917,NA
48,TX,TEXAS,FARM AREA: (500 TO 999 ACRES),Fertilizer,7512,NA,15024,10422280,0.5,NA
48,TX,TEXAS,FARM AREA: (500 TO 999 ACRES),Fertilizer,7512,NA,15024,10422280,0.5,NA
49,UT,UTAH,FARM AREA: (500 TO 999 ACRES),Fertilizer,441,NA,784,542457,0.5625,NA
49,UT,UTAH,FARM AREA: (500 TO 999 ACRES),Fertilizer,441,NA,784,542457,0.5625,NA
50,VT,VERMONT,FARM AREA: (500 TO 999 ACRES),Fertilizer,214,NA,323,214469,0.6625386996904025,NA
50,VT,VERMONT,FARM AREA: (500 TO 999 ACRES),Fertilizer,214,NA,323,214469,0.6625386996904025,NA
51,VA,VIRGINIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1662,NA,2127,1448611,0.7813822284908322,NA
51,VA,VIRGINIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,1662,NA,2127,1448611,0.7813822284908322,NA
53,WA,WASHINGTON,FARM AREA: (500 TO 999 ACRES),Fertilizer,811,NA,1235,851221,0.6566801619433198,NA
53,WA,WASHINGTON,FARM AREA: (500 TO 999 ACRES),Fertilizer,811,NA,1235,851221,0.6566801619433198,NA
54,WV,WEST VIRGINIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,582,NA,988,654564,0.5890688259109311,NA
54,WV,WEST VIRGINIA,FARM AREA: (500 TO 999 ACRES),Fertilizer,582,NA,988,654564,0.5890688259109311,NA
55,WI,WISCONSIN,FARM AREA: (500 TO 999 ACRES),Fertilizer,3987,NA,4180,2842716,0.9538277511961722,NA
55,WI,WISCONSIN,FARM AREA: (500 TO 999 ACRES),Fertilizer,3987,NA,4180,2842716,0.9538277511961722,NA
